process_group,process_date,lot_number,wafer_number,n_samples,n_process_signals,EpdIntensity_mean,EpdIntensity_std,EpdIntensity_min,EpdIntensity_max,ForeLinePressure_mean,ForeLinePressure_std,ForeLinePressure_min,ForeLinePressure_max,Gas1Flow_mean,Gas1Flow_std,Gas1Flow_min,Gas1Flow_max,Gas2Flow_mean,Gas2Flow_std,Gas2Flow_min,Gas2Flow_max,Gas3Flow_mean,Gas3Flow_std,Gas3Flow_min,Gas3Flow_max,Gas4Flow_mean,Gas4Flow_std,Gas4Flow_min,Gas4Flow_max,Gas5Flow_mean,Gas5Flow_std,Gas5Flow_min,Gas5Flow_max,Gas6Flow_mean,Gas6Flow_std,Gas6Flow_min,Gas6Flow_max,Gas7Flow_mean,Gas7Flow_std,Gas7Flow_min,Gas7Flow_max,Gas8Flow_mean,Gas8Flow_std,Gas8Flow_min,Gas8Flow_max,Heater1Temp_mean,Heater1Temp_std,Heater1Temp_min,Heater1Temp_max,Heater2Temp_mean,Heater2Temp_std,Heater2Temp_min,Heater2Temp_max,Heater3Temp_mean,Heater3Temp_std,Heater3Temp_min,Heater3Temp_max,Heater4Temp_mean,Heater4Temp_std,Heater4Temp_min,Heater4Temp_max,Heater5Temp_mean,Heater5Temp_std,Heater5Temp_min,Heater5Temp_max,Heater6Temp_mean,Heater6Temp_std,Heater6Temp_min,Heater6Temp_max,Heater7Temp_mean,Heater7Temp_std,Heater7Temp_min,Heater7Temp_max,Heater8Temp_mean,Heater8Temp_std,Heater8Temp_min,Heater8Temp_max,HeliumBPFlow_mean,HeliumBPFlow_std,HeliumBPFlow_min,HeliumBPFlow_max,HeliumBPPressure_mean,HeliumBPPressure_std,HeliumBPPressure_min,HeliumBPPressure_max,PlatenDcBias_mean,PlatenDcBias_std,PlatenDcBias_min,PlatenDcBias_max,PlatenRFLoadCapacitor_mean,PlatenRFLoadCapacitor_std,PlatenRFLoadCapacitor_min,PlatenRFLoadCapacitor_max,PlatenRFLoadPower_mean,PlatenRFLoadPower_std,PlatenRFLoadPower_min,PlatenRFLoadPower_max,PlatenRFPeakToPeak_mean,PlatenRFPeakToPeak_std,PlatenRFPeakToPeak_min,PlatenRFPeakToPeak_max,PlatenRFReflectedPower_mean,PlatenRFReflectedPower_std,PlatenRFReflectedPower_min,PlatenRFReflectedPower_max,PlatenRFTuningCapacitor_mean,PlatenRFTuningCapacitor_std,PlatenRFTuningCapacitor_min,PlatenRFTuningCapacitor_max,Pressure_mean,Pressure_std,Pressure_min,Pressure_max,SourceRF2LoadCapacitor_mean,SourceRF2LoadCapacitor_std,SourceRF2LoadCapacitor_min,SourceRF2LoadCapacitor_max,SourceRF2LoadPower_mean,SourceRF2LoadPower_std,SourceRF2LoadPower_min,SourceRF2LoadPower_max,SourceRF2PeakToPeak_mean,SourceRF2PeakToPeak_std,SourceRF2PeakToPeak_min,SourceRF2PeakToPeak_max,SourceRF2ReflectedPower_mean,SourceRF2ReflectedPower_std,SourceRF2ReflectedPower_min,SourceRF2ReflectedPower_max,SourceRF2TuningCapacitor_mean,SourceRF2TuningCapacitor_std,SourceRF2TuningCapacitor_min,SourceRF2TuningCapacitor_max,SourceRFLoadCapacitor_mean,SourceRFLoadCapacitor_std,SourceRFLoadCapacitor_min,SourceRFLoadCapacitor_max,SourceRFLoadPower_mean,SourceRFLoadPower_std,SourceRFLoadPower_min,SourceRFLoadPower_max,SourceRFPeakToPeak_mean,SourceRFPeakToPeak_std,SourceRFPeakToPeak_min,SourceRFPeakToPeak_max,SourceRFReflectedPower_mean,SourceRFReflectedPower_std,SourceRFReflectedPower_min,SourceRFReflectedPower_max,SourceRFTuningCapacitor_mean,SourceRFTuningCapacitor_std,SourceRFTuningCapacitor_min,SourceRFTuningCapacitor_max,ThermoCouple1Temp_mean,ThermoCouple1Temp_std,ThermoCouple1Temp_min,ThermoCouple1Temp_max,ThermoCouple2Temp_mean,ThermoCouple2Temp_std,ThermoCouple2Temp_min,ThermoCouple2Temp_max,ThermoCouple3Temp_mean,ThermoCouple3Temp_std,ThermoCouple3Temp_min,ThermoCouple3Temp_max,ThermoCouple4Temp_mean,ThermoCouple4Temp_std,ThermoCouple4Temp_min,ThermoCouple4Temp_max,attenuatorRatio_mean,attenuatorRatio_std,attenuatorRatio_min,attenuatorRatio_max,moriInnerCurrent_mean,moriInnerCurrent_std,moriInnerCurrent_min,moriInnerCurrent_max,moriOuterCurrent_mean,moriOuterCurrent_std,moriOuterCurrent_min,moriOuterCurrent_max
Day_2024_07_19_Wafer_09,2024-07-19,5,9,3195,31,0.12300000339746475,0.0,0.12300000339746475,0.12300000339746475,130.08240058552678,32.475131604757344,22.583696365356445,157.78070068359375,7.413868544495582,35.277534080409076,0.0,200.0,4.12311424544906,0.10663947254218847,3.6600000858306885,4.460000038146973,0.0,0.0,0.0,0.0,72.54851326713913,122.53962711184357,0.0,300.010009765625,414.3573321169251,267.8829175114122,0.0,600.030029296875,,,,,2.067589931607433,0.03835714847711419,1.9500000476837158,2.1700000762939453,0.0,0.0,0.0,0.0,1371.010263534331,0.030348822060172528,1371.0,1371.0999755859375,54.40159606933594,0.2362447858398999,54.0,54.79999923706055,10.190422408233786,0.03246739762650217,10.100000381469727,10.300000190734863,59.70575903234347,0.0748073012085575,59.5,59.900001525878906,,,,,,,,,,,,,,,,,1.3366602845198485,0.3925760262749844,0.12207403779029846,9.234901428222656,14.36497998903848,2.9739221542405647,0.006714072078466415,14.993743896484375,3.4669504356682768,9.163831385076328,-33.47880554199219,34.30280303955078,87.57388110929439,7.513623771761931,35.48081970214844,92.19336700439453,41.564318452456,22.553543374725592,0.0,79.927978515625,537.1236821373117,222.41347000283415,0.0,985.9157104492188,3.252943571168399,9.611277070154655,0.0,398.5412292480469,28.836206918516442,3.830707351566821,26.18793296813965,49.98321533203125,0.04085740199212731,0.009052398124050603,0.000699999975040555,0.06509999930858612,,,,,0.0,0.0,0.0,0.0,0.1354945402190159,2.7072715932055975,0.0,58.90072250366211,0.0,0.0,0.0,0.0,1.9424100156494524,0.23300294063431679,1.0,2.0,,,,,2644.7913717111696,600.671010425624,0.0,2805.810791015625,3120.6942572317585,686.7364680097977,0.0,3372.90576171875,140.4628698295294,167.96172595780547,0.0,619.7088623046875,3.007824726134585,0.23394227103316292,1.0,4.0,,,,,,,,,,,,,,,,,,,,,9.81856003762784,1.3353040437773929,0.0,10.032837867736816,,,,
Day_2024_07_19_Wafer_10,2024-07-19,5,10,3245,31,0.12300000339746475,0.0,0.12300000339746475,0.12300000339746475,128.39329754810305,34.81795242646508,21.97332763671875,158.08587646484375,7.146323583067864,34.87327653449824,0.0,200.0,4.136992300383299,0.10703582642731689,3.7100000381469727,4.409999847412109,0.0,0.0,0.0,0.0,71.29425873091941,121.79236606371427,0.0,300.010009765625,407.9432129364719,270.67826366004476,0.0,600.0399780273438,,,,,2.067352795196792,0.03500641711924116,1.9500000476837158,2.1600000858306885,0.0,0.0,0.0,0.0,1371.0166369233918,0.03724146007420401,1371.0,1371.0999755859375,54.39704156414202,0.2121548013625953,54.099998474121094,54.70000076293945,10.199999809265137,0.0,10.199999809265137,10.199999809265137,59.70477666281772,0.07684422103592997,59.5,59.79999923706055,,,,,,,,,,,,,,,,,1.3465537602985953,0.3896196733784645,0.11719107627868652,9.23367977142334,14.379387883013129,2.940383740593644,0.006103701889514923,14.993743896484375,3.458955634577065,9.487271183500384,-97.62871551513672,30.579545974731445,85.6108537449124,13.853915834814188,7.159642219543457,92.18115997314453,40.924714544263935,22.976490245572084,0.0,79.927978515625,527.193288013711,231.7438274751913,0.0,984.1990356445312,3.310289588703764,7.325107511053529,0.0,220.69459533691406,28.779866669100862,3.8521060182333984,24.27136993408203,50.065616607666016,0.04059158687254497,0.009253881916583868,0.000699999975040555,0.0763000026345253,,,,,0.0,0.0,0.0,0.0,0.0799406266175727,2.0370675601379733,0.0,55.69628143310547,0.0,0.0,0.0,0.0,1.9436055469953775,0.230717408389476,1.0,2.0,,,,,2587.403940266049,707.3495946878021,0.0,2804.6357421875,3058.6955109347914,794.6906846024349,0.0,3371.22705078125,142.53900927892315,180.76479349369924,0.0,1000.0,3.0077041602465333,0.23213438696350816,1.0,4.0,,,,,,,,,,,,,,,,,,,,,9.82101565862106,1.3251142017212505,0.0,10.016724586486816,,,,
Day_2024_08_07_Wafer_01,2024-08-07,8,1,3299,31,18.757639893009088,119.76637303006346,0.12300000339746475,788.272705078125,126.68049217275,37.215070398856234,21.057771682739258,157.78070068359375,7.194449833414435,34.73847928668096,0.0,200.0,4.223767812919096,0.1121517131001304,3.7300000190734863,4.519999980926514,0.0,0.0,0.0,0.0,70.31642306033407,121.14385480147436,0.0,300.0,401.47108079751865,273.28572320992754,0.0,600.02001953125,,,,,2.0473779554474025,0.03928104279116662,1.899999976158142,2.190000057220459,0.0,0.0,0.0,0.0,1371.01318259469,0.03383051507155228,1371.0,1371.0999755859375,54.902454695364824,0.23437889517509794,54.5,55.20000076293945,10.122340356700166,0.04165856809716792,10.100000381469727,10.199999809265137,59.1766598248489,0.10015561026874908,58.79999923706055,59.29999923706055,,,,,,,,,,,,,,,,,1.3564227708689045,0.38851536429497086,0.13061922788619995,9.269082069396973,14.38547262767904,2.9233581694661366,0.0,14.993743896484375,3.53372701914898,12.17509449783809,-32.3191032409668,34.180728912353516,83.5754618521494,18.388262949967956,0.0,92.60231018066406,40.28065808074479,23.386515767492792,0.0,80.29419708251953,509.81375626688043,238.87217814044362,0.0,976.8516845703125,3.441519311927067,8.137961793406001,0.0,225.13504028320312,28.43333758423277,4.04420679789985,24.25916290283203,49.937435150146484,0.04037981173911429,0.009261356129115593,0.0006000000284984708,0.06519999355077744,,,,,0.0,0.0,0.0,0.0,0.11545043903685007,2.5072944526463297,0.0,58.137760162353516,0.0,0.0,0.0,0.0,1.944225522885723,0.22952048533208294,1.0,2.0,,,,,2533.4290852287963,791.2492850776829,0.0,2805.139404296875,3007.3809747849136,887.6784949077455,0.0,3379.9248046875,141.05872624957152,187.3803923851757,0.0,1000.0,3.007578053955744,0.2302281863366009,1.0,4.0,,,,,,,,,,,,,,,,,,,,,9.822734912838781,1.314251940422688,0.0,10.016724586486816,,,,
Day_2024_08_07_Wafer_02,2024-08-07,8,2,3298,31,0.12300000339746475,0.0,0.12300000339746475,0.12300000339746475,126.293143187963,36.87946200489865,21.97332763671875,157.78070068359375,7.16441480574306,34.74941713261671,0.0,200.0,4.06080656582258,0.12799004169297465,3.609999895095825,4.360000133514404,0.0,0.0,0.0,0.0,70.20414800857114,121.08622010931508,0.0,300.010009765625,401.32745151164823,273.2832035967236,0.0,600.010009765625,,,,,2.0851394355188653,0.03877949654031294,1.9600000381469727,2.200000047683716,0.0,0.0,0.0,0.0,1371.0136413019018,0.03432301327344389,1371.0,1371.0999755859375,54.914796592106306,0.23113587295924704,54.5,55.29999923706055,10.188720310435576,0.03163889786692226,10.100000381469727,10.199999809265137,59.199666441390555,0.08375772379506652,59.0,59.29999923706055,,,,,,,,,,,,,,,,,1.2602630553054333,0.3876542465373846,0.12207403779029846,9.419232368469238,14.384022671219894,2.929623293584891,0.0,14.993743896484375,3.805754363428397,14.560689970223104,-32.074954986572266,44.129764556884766,84.67882643715495,18.536299708786206,0.0,92.7976303100586,40.308737109399985,23.41507634813827,0.0,80.56886291503906,513.2151601963726,238.35657710471216,0.0,979.2550659179688,3.172379624623785,7.832051392890572,0.0,226.82882690429688,28.471106096641304,3.9491209138182732,24.2133846282959,49.99237060546875,0.04034035753399719,0.009289411447362752,0.0006000000284984708,0.06809999793767929,,,,,0.0,0.0,0.0,0.0,0.04733237618746506,1.569376058404079,0.0,53.10220718383789,0.0,0.0,0.0,0.0,1.9442086112795633,0.22955323442652859,1.0,2.0,,,,,2533.086575278519,791.1737925030947,0.0,2806.146484375,3007.63538349029,887.9707708202172,0.0,3378.7041015625,139.26136438872524,186.95569289160483,0.0,1000.0,3.00758035172832,0.23026306065553448,1.0,4.0,,,,,,,,,,,,,,,,,,,,,9.824083213158417,1.3146432613462204,0.0,10.032837867736816,,,,
Day_2024_08_07_Wafer_03,2024-08-07,8,3,3298,31,0.12300000339746475,0.0,0.12300000339746475,0.12300000339746475,126.12842852104932,36.90020519767965,21.057771682739258,157.78070068359375,7.194875682799034,34.744581781631354,0.0,200.0,4.087534890961401,0.11744376224062751,3.5899999141693115,4.420000076293945,0.0,0.0,0.0,0.0,70.35979385822932,121.21834793937045,0.0,300.010009765625,401.1928882216453,273.47368983081674,0.0,600.02001953125,,,,,2.0919314348169933,0.03888343042016431,1.9600000381469727,2.200000047683716,0.0,0.0,0.0,0.0,1371.017309296413,0.037832913024652234,1371.0,1371.0999755859375,54.91218888217424,0.2214946480219277,54.599998474121094,55.20000076293945,10.200909454942545,0.009495514663259676,10.199999809265137,10.300000190734863,59.20379020663158,0.08525250042572098,58.900001525878906,59.29999923706055,,,,,,,,,,,,,,,,,1.2604692270600883,0.3905502466131518,0.10498367249965668,9.494918823242188,14.384047289288011,2.9296212824780183,0.0,14.993743896484375,4.261736802725158,13.384767372504754,-62.105167388916016,40.92531967163086,84.34317728056556,18.47578644464011,0.0,92.6786117553711,40.2997009966719,23.38367900151337,0.0,80.29419708251953,515.8331744909431,238.11103549276254,0.0,982.7570190429688,3.338001304788977,7.994083952282847,0.0,224.95193481445312,28.552838903257094,3.97057430706786,24.25916290283203,50.129703521728516,0.0403354454266976,0.00938608525413673,0.000699999975040555,0.06430000066757202,,,,,0.0,0.0,0.0,0.0,0.09637667469142638,2.2585174460572586,0.0,54.62813186645508,0.0,0.0,0.0,0.0,1.9442086112795633,0.22955323442652859,1.0,2.0,,,,,2533.2252640964193,791.1125603523111,0.0,2806.482177734375,3005.4876578326944,885.9942510031342,0.0,3377.17822265625,139.2149297715503,188.12431355438932,0.0,1000.0,3.00758035172832,0.23026306065553448,1.0,4.0,,,,,,,,,,,,,,,,,,,,,9.823780291148429,1.3145994901231148,0.0,10.022767066955566,,,,
Day_2024_08_07_Wafer_04,2024-08-07,8,4,3247,31,0.12300000339746475,0.0,0.12300000339746475,0.12300000339746475,127.84698933647492,34.784271824041504,20.752586364746094,157.78070068359375,7.31729905356168,35.00525431159423,0.0,200.0,4.119775186952239,0.11141049286032785,3.619999885559082,4.460000038146973,0.0,0.0,0.0,0.0,71.49510326617276,121.86615693170776,0.0,300.010009765625,407.76848038442694,270.70920622191494,0.0,600.02001953125,,,,,2.0960455470207036,0.03877290059730567,1.9700000286102295,2.190000057220459,0.0,0.0,0.0,0.0,1371.012377636448,0.03293310797035725,1371.0,1371.0999755859375,54.90659048434658,0.2352089116497848,54.5,55.29999923706055,10.19541099749237,0.02674362273335741,10.100000381469727,10.300000190734863,59.19950724543885,0.08288394775290074,59.0,59.29999923706055,,,,,,,,,,,,,,,,,1.2584382140401476,0.3941341594748431,0.10986663401126862,9.541306495666504,14.374542139914583,2.951051081197031,0.003662221133708954,14.993133544921875,3.4783863582205763,12.146476761491048,-54.35346603393555,38.88058090209961,85.81890762391956,13.952500956186112,7.599108695983887,92.41920471191406,40.93607830509318,22.99398698336543,0.0,80.111083984375,524.4290232656917,232.11487379804555,0.0,983.1004028320312,3.4008917203594673,7.979038272659927,0.0,228.75149536132812,28.68282435364014,3.93268022130991,24.22254180908203,50.111392974853516,0.04060640551082011,0.009199569529359457,0.000699999975040555,0.07599999755620956,,,,,0.0,0.0,0.0,0.0,0.11537256173291573,2.4836351433394728,0.0,55.848873138427734,0.0,0.0,0.0,0.0,1.9433323067446875,0.23124215491248842,1.0,2.0,,,,,2585.950156378386,710.0163759234568,0.0,2810.1748046875,3062.1307609142214,799.5052471027518,0.0,3374.889404296875,137.15528693730954,178.72580112912283,0.0,1000.0,3.007699414844472,0.23206294070802863,1.0,4.0,,,,,,,,,,,,,,,,,,,,,9.82136576176424,1.3247454828817113,0.0,10.030823707580566,,,,
Day_2024_08_07_Wafer_05,2024-08-07,8,5,3247,31,0.12300000339746475,0.0,0.12300000339746475,0.12300000339746475,127.89840191476044,34.77148076199833,21.362957000732422,158.08587646484375,7.291995688673989,35.00679418019566,0.0,200.0,4.0217832141485,0.12556560054947144,3.5199999809265137,4.420000076293945,0.0,0.0,0.0,0.0,71.23899928720459,121.78565372709943,0.0,300.010009765625,407.8345905397355,270.6507035525955,0.0,600.010009765625,,,,,2.09468429001214,0.03826352815632335,1.9500000476837158,2.190000057220459,0.0,0.0,0.0,0.0,1371.0159492927367,0.036613833627179,1371.0,1371.0999755859375,54.90301805149051,0.20755155129189753,54.599998474121094,55.29999923706055,10.167138894741669,0.04697778861647836,10.100000381469727,10.199999809265137,59.20699108935592,0.07875203661234552,59.0,59.400001525878906,,,,,,,,,,,,,,,,,1.3012908253145283,0.404392089630528,0.11841181665658951,9.64140796661377,14.374589327695253,2.951120843170464,0.0030518509447574615,14.993743896484375,3.934406393008266,10.357690711003848,-57.43583297729492,34.57747268676758,85.73207607495443,13.90900893831412,7.483138561248779,92.31848907470703,40.93380840749127,23.002243168342655,0.0,79.927978515625,526.0162231097561,231.3664977017372,0.0,985.8470458984375,3.3434827016086572,7.764804518574396,0.0,228.2479248046875,28.727117113748402,3.908666746550221,24.25305938720703,49.94964599609375,0.04060437288542582,0.009158191148334119,0.000699999975040555,0.07100000232458115,,,,,0.0,0.0,0.0,0.0,0.08393294883941847,2.1396300501167462,0.0,56.91701889038086,0.0,0.0,0.0,0.0,1.9433323067446875,0.23124215491248842,1.0,2.0,,,,,2585.9132437886624,709.7793331785088,0.0,2806.146484375,3063.0317947110434,798.612747529743,0.0,3378.09375,140.54152575657253,180.08885644083858,0.0,1000.0,3.007699414844472,0.23206294070802863,1.0,4.0,,,,,,,,,,,,,,,,,,,,,9.820989809955565,1.3246983317345733,0.0,10.018738746643066,,,,
Day_2024_08_07_Wafer_06,2024-08-07,8,6,3246,31,0.12300000339746475,0.0,0.12300000339746475,0.12300000339746475,127.8824265645157,34.67551277385816,21.362957000732422,157.4755096435547,7.30383548217304,35.00900941647624,0.0,200.0,4.151873075660922,0.10850091933806182,3.630000114440918,4.409999847412109,0.0,0.0,0.0,0.0,71.21540682763607,121.80502345126519,0.0,300.010009765625,407.8751802904989,270.6822128007376,0.0,600.010009765625,,,,,2.0891404351700404,0.037905518679536426,1.9600000381469727,2.2300000190734863,0.0,0.0,0.0,0.0,1371.015338213739,0.03603590102163336,1371.0,1371.0999755859375,54.892852249662596,0.19187959745828698,54.599998474121094,55.20000076293945,10.179328336145726,0.041626688666714436,10.100000381469727,10.300000190734863,59.20431317713109,0.0678973321103439,59.0,59.29999923706055,,,,,,,,,,,,,,,,,1.22108185827475,0.38804633460251925,0.11352885514497757,9.410687446594238,14.374485831881012,2.95124809711359,0.0030518509447574615,14.993133544921875,3.7526202375185176,9.954472049643833,-75.3501968383789,35.09628677368164,85.52349412845228,13.840960667964254,7.82799768447876,92.22998809814453,40.93022893199345,23.004701386486744,0.0,79.927978515625,527.0462324761786,232.17891840251434,0.0,983.6497192382812,3.4501287791182507,7.790706470421942,0.0,222.15948486328125,28.772821561539534,3.8927192840629896,24.23780059814453,49.937435150146484,0.040569777791049776,0.009120982546858678,0.000699999975040555,0.07750000059604645,,,,,0.0,0.0,0.0,0.0,0.16312265307978208,2.936445376250269,0.0,56.30664825439453,0.0,0.0,0.0,0.0,1.9433148490449785,0.2312756426289389,1.0,2.0,,,,,2585.7669503992897,710.1992927764885,0.0,2805.978515625,3062.8213462618055,799.8667023434443,0.0,3380.535400390625,141.1448833336566,179.53617250580947,0.0,1000.0,3.007701786814541,0.23209865558836837,1.0,4.0,,,,,,,,,,,,,,,,,,,,,9.821171525813002,1.3249292338006586,0.0,10.026795387268066,,,,
Day_2024_08_07_Wafer_07,2024-08-07,8,7,3246,31,0.12300000339746475,0.0,0.12300000339746475,0.12300000339746475,127.98396694079932,34.74151308487823,21.362957000732422,157.78070068359375,7.231164510964369,34.8484673313833,0.0,200.0,4.176062848563555,0.11445465976311939,3.7300000190734863,4.449999809265137,0.0,0.0,0.0,0.0,71.39792366720133,121.84658653936005,0.0,300.010009765625,407.9256917174334,270.6417454391778,0.0,600.02001953125,,,,,2.098040630695486,0.0392579392549003,1.9600000381469727,2.200000047683716,0.0,0.0,0.0,0.0,1371.01379823244,0.0344885719304523,1371.0,1371.0999755859375,54.90896472237541,0.21497793601642223,54.599998474121094,55.20000076293945,10.200461922643806,0.01176696418756277,10.100000381469727,10.300000190734863,59.207979043618586,0.08071964878347819,59.0,59.400001525878906,,,,,,,,,,,,,,,,,1.2704447488669472,0.3856483736331376,0.10986663401126862,9.260536193847656,14.379103855710207,2.9407197530255527,0.003662221133708954,14.993133544921875,3.7139690878651277,9.166149399851358,-44.46546936035156,35.09628677368164,85.44235507368087,13.871851971338412,7.38547945022583,93.08450317382812,40.968348791624244,22.99960159016647,0.0,79.8822021484375,527.005277745311,231.95008375815726,0.0,984.5423583984375,3.47377921615395,7.7126208225790425,0.0,226.78305053710938,28.815614234350818,3.8578411021504935,24.23474884033203,49.96795654296875,0.04061072052725994,0.009173378960623705,0.000699999975040555,0.07010000199079514,,,,,0.0,0.0,0.0,0.0,0.18484100440513626,3.172912273778261,0.0,56.91701889038086,0.0,0.0,0.0,0.0,1.9436229205175601,0.2306839796024253,1.0,2.0,,,,,2586.8587687757376,708.6184223836552,0.0,2806.146484375,3062.141352457833,796.1472173276375,0.0,3377.17822265625,141.4284158111748,180.45428564873478,0.0,1000.0,3.0083179297597042,0.22940629200044926,1.0,4.0,,,,,,,,,,,,,,,,,,,,,9.821203154248362,1.3249330507850243,0.0,10.016724586486816,,,,
Day_2024_08_07_Wafer_08,2024-08-07,8,8,3835,31,0.12300000339746475,0.0,0.12300000339746475,0.12300000339746475,112.85323031299895,48.34101085356539,20.752586364746094,158.08587646484375,10.34882920260506,41.93082147001127,0.0,200.0,4.475887881108648,0.14338795556525974,4.0,4.820000171661377,0.0,0.0,0.0,0.0,61.26998691617073,114.59240537759511,0.0,300.010009765625,345.2650340936641,289.30385962858423,0.0,600.010009765625,,,,,1.9135984358918092,0.041037482939692914,1.7799999713897705,2.0399999618530273,0.0,0.0,0.0,0.0,1371.015824036679,0.03649608910637309,1371.0,1371.0999755859375,54.950195599970016,0.10192074967692138,54.79999923706055,55.099998474121094,10.158096528830397,0.04934626744214422,10.100000381469727,10.199999809265137,59.27084747772018,0.08643067116843349,59.099998474121094,59.5,,,,,,,,,,,,,,,,,1.1298985166958444,0.4666439892513611,0.10986663401126862,9.377727508544922,13.062567066507125,4.996496817830523,-0.003662221133708954,14.994354248046875,2.9501013717253484,13.753509891961283,-44.953765869140625,34.089176177978516,73.97297862897175,33.79174383622071,0.0,93.24930572509766,34.68172357054391,25.79774227737566,0.0,80.33997344970703,445.6096678653006,283.37433139064547,0.0,974.1050415039062,2.6956716888643695,9.597352174377628,0.0,389.3856506347656,28.256035934308983,3.8367552620583427,25.479904174804688,50.04119873046875,0.035281981400431484,0.015191951213741513,0.0006000000284984708,0.06549999862909317,,,,,0.0,0.0,0.0,0.0,0.06724417337071942,1.8618911731775785,0.0,53.865169525146484,0.0,0.0,0.0,0.0,1.8576271186440678,0.34947774090419026,1.0,2.0,,,,,2214.8056376431105,1111.328990231449,0.0,2806.482177734375,2619.7742680874144,1293.682081716385,0.0,3374.889404296875,115.65953408024885,161.43409513478252,0.0,639.698486328125,3.0748370273794,0.39411482176389734,1.0,4.0,,,,,,,,,,,,,,,,,,,,,9.112501488080081,2.8425718020736874,0.0,10.024781227111816,,,,
Day_2024_08_07_Wafer_09,2024-08-07,8,9,3246,31,0.12300000339746475,0.0,0.12300000339746475,0.12300000339746475,127.69448292674066,34.93261751392682,21.97332763671875,157.78070068359375,7.436709794915354,34.806844121185726,0.0,200.0,4.503012944354881,0.12145437814807485,4.070000171661377,4.809999942779541,0.0,0.0,0.0,0.0,71.4246826627741,121.94618131999857,0.0,300.010009765625,407.97412058253826,270.6987891306047,0.0,600.010009765625,,,,,1.9114694984988967,0.0376525835797865,1.7599999904632568,2.0199999809265137,0.0,0.0,0.0,0.0,1371.0129358429124,0.03356008667255359,1371.0,1371.0999755859375,54.99306848118207,0.15685084439960617,54.70000076293945,55.20000076293945,10.156808435953625,0.049541639162734206,10.100000381469727,10.199999809265137,59.28311754815459,0.06954602498730983,59.099998474121094,59.400001525878906,,,,,,,,,,,,,,,,,1.2487437009067721,0.37171530742239184,0.0,8.740501403808594,14.378850906956494,2.941156933787461,0.0024414807558059692,15.000457763671875,3.450688196418466,14.910691121521712,-38.91109848022461,96.62159729003906,86.85830011150387,14.165640487450721,7.632678985595703,93.37748718261719,40.9275211950033,22.982721519280766,0.0,80.29419708251953,525.0793327524276,229.1249683469173,0.0,975.2037353515625,3.18361362136524,7.441628965343649,0.0,199.68260192871094,28.689251996085588,3.888792689709389,24.45753288269043,49.934383392333984,0.04056589611408887,0.009244884769019643,0.0006000000284984708,0.07660000026226044,,,,,0.0,0.0,0.0,0.0,0.06515504222406844,1.8553751475675604,0.0,53.55998229980469,0.0,0.0,0.0,0.0,1.9436229205175601,0.2306839796024253,1.0,2.0,,,,,2586.9596013076793,708.6343358189471,0.0,2807.4892578125,3060.3485107797937,795.946004891308,0.0,3379.9248046875,142.3021232462887,181.64555999688545,0.0,1000.0,3.0083179297597042,0.22940629200044926,1.0,4.0,,,,,,,,,,,,,,,,,,,,,9.821008365828536,1.3249371216573709,0.0,10.115421295166016,,,,
Day_2024_08_07_Wafer_10,2024-08-07,8,10,3246,31,0.12300000339746475,0.0,0.12300000339746475,0.12300000339746475,127.86757160687402,34.918252054618314,21.97332763671875,158.08587646484375,7.309269870680746,35.01394124209356,0.0,200.0,4.21367838260794,0.12464541589764004,3.700000047683716,4.510000228881836,0.0,0.0,0.0,0.0,71.37877088999323,121.8787898158684,0.0,300.010009765625,408.07777137300593,270.5766922304551,0.0,600.030029296875,,,,,1.9976986981216802,0.0544848410728557,1.850000023841858,2.1600000858306885,0.0,0.0,0.0,0.0,1371.0127818447825,0.03338922454846874,1371.0,1371.0999755859375,54.95428232697154,0.10352043820016522,54.79999923706055,55.099998474121094,10.121596068125482,0.04115464017947594,10.100000381469727,10.199999809265137,59.223998734338444,0.07186797119589053,59.0,59.400001525878906,,,,,,,,,,,,,,,,,1.373675157192656,0.40474277907173134,0.10376293212175369,9.638965606689453,14.378971661248796,2.941318439361795,0.0,14.993743896484375,3.9948409266186875,14.99692038754603,-55.51316833496094,41.16946792602539,86.36626942276735,14.023658650250763,7.56248664855957,92.7793197631836,40.92340316760709,22.958280215781414,0.0,80.38575744628906,526.303126148875,230.91890849601845,0.0,981.3150634765625,3.3401408621620154,7.684965413570293,0.0,222.06793212890625,28.693708499713363,3.8951086817556515,24.24695587158203,49.934383392333984,0.04058850850842237,0.009250565197684926,0.000699999975040555,0.07970000058412552,,,,,0.0,0.0,0.0,0.0,0.09510003734501658,2.2106078538433205,0.0,52.949615478515625,0.0,0.0,0.0,0.0,1.9436229205175601,0.2306839796024253,1.0,2.0,,,,,2586.966943831335,708.5951797956388,0.0,2805.139404296875,3061.6332773148683,796.2489853304036,0.0,3375.194580078125,142.17863898422024,181.40187359460475,0.0,1000.0,3.007701786814541,0.2320986555883684,1.0,4.0,,,,,,,,,,,,,,,,,,,,,9.823340270229863,1.3135368299605834,0.0,10.016724586486816,,,,
